rho_global,regime,regime_label,horizon,sigma_weighted_member_mean,ambiguity_weighted_variance_raw,ambiguity_weighted_std_raw,mc_noise_contribution_plugin,mc_noise_contribution_worstcase_expected,ambiguity_variance_plugin_corrected,ambiguity_std_plugin_corrected,ambiguity_member_min,ambiguity_member_max,ambiguity_member_range,retained_weight_ess,n_retained_hypotheses,interpretation,sigma_m1,sigma_m2_mean,sigma_m3_B2000,sigma_whitebox,abs_error_m1,abs_error_m2,abs_error_m3_B2000
0.95,G1,R_mid,190.0,0.9241648423619754,0.0005728258601930239,0.02393378073336981,0.00022593519803733975,0.0014673756194154889,0.00034689066215568416,0.018625000997468003,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9611111111111112,0.924164842361976,0.86,0.14,0.10111111111111126,0.06416484236197606
0.95,G1,R_mid,195.0,0.9236654363492333,0.0005930121430447545,0.02435184065003618,0.00022716002375494936,0.0014673756194154889,0.00036585211928980515,0.019127261154953813,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9544444444444444,0.923665436349234,0.865,0.135,0.08944444444444444,0.058665436349234046
0.95,G1,R_mid,200.0,0.9281648939268263,0.0005709957752258539,0.023895517889885833,0.00022178612590276594,0.0014673756194154889,0.000349209649323088,0.018687151985337092,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9577777777777778,0.928164893926827,0.855,0.14500000000000002,0.10277777777777786,0.07316489392682701
0.95,G1,R_mid,205.0,0.9331661420231752,0.0005412535501973446,0.023264856547964025,0.00021751628396592012,0.0014673756194154889,0.0003237372662314245,0.01799270035962986,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9633333333333334,0.9331661420231756,0.875,0.125,0.08833333333333337,0.058166142023175604
0.95,G1,R_mid,210.0,0.933666450838394,0.0005579697761358839,0.023621383874275526,0.00021741546260804366,0.0014673756194154889,0.00034055431352784027,0.018454113729134768,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.965925925925926,0.9336664508383944,0.86,0.14,0.10592592592592598,0.0736664508383944
0.95,G1,R_mid,215.0,0.9366679683446619,0.0005281609657132669,0.022981752886002123,0.0002154449731684998,0.0014673756194154889,0.0003127159925447671,0.017683777666120074,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9681481481481482,0.9366679683446624,0.87,0.13,0.0981481481481482,0.06666796834466238
0.95,G1,R_mid,220.0,0.9366673722181584,0.0005231913149081409,0.022873375678026647,0.00021483202547058423,0.0014673756194154889,0.0003083592894375567,0.01756016199918317,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9692592592592594,0.9366673722181592,0.87,0.13,0.09925925925925938,0.06666737221815922
0.95,G1,R_mid,225.0,0.9396533429990812,0.0005525285356326899,0.02350592554299213,0.00018085767456412313,0.0014673756194154889,0.0003716708610685668,0.019278767104474466,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.97,0.9396533429990818,0.875,0.125,0.09499999999999997,0.06465334299908176
0.95,G1,R_mid,230.0,0.9351532892949845,0.0005780308781681591,0.024042272733004237,0.00018574578586260136,0.0014673756194154889,0.0003922850923055577,0.019806188232609465,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9707407407407408,0.9351532892949852,0.87,0.13,0.1007407407407408,0.0651532892949852
0.95,G1,R_mid,235.0,0.9351532892949845,0.0005780308781681591,0.024042272733004237,0.00018574578586260136,0.0014673756194154889,0.0003922850923055577,0.019806188232609465,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9718518518518516,0.9351532892949852,0.86,0.14,0.11185185185185165,0.07515328929498521
0.95,G1,R_mid,240.0,0.9376548104038214,0.0005966682094121682,0.02442679285973024,0.00018456618011184584,0.0014673756194154889,0.0004121020293003224,0.02030029628602308,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.972962962962963,0.937654810403822,0.865,0.135,0.10796296296296304,0.07265481040382205
0.95,G2,R_stress,60.0,0.7011435168489089,0.0013545478442303742,0.0368041824285009,0.0007379044958190401,0.0014673756194154889,0.0006166433484113341,0.024832304532832514,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8637037037037039,0.7011435168489093,0.65,0.35,0.21370370370370384,0.051143516848909276
0.95,G2,R_stress,65.0,0.725648284971499,0.0011672931768870714,0.03416567249282636,0.0007274797321867205,0.0014673756194154889,0.0004398134447003509,0.02097172965447416,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8748148148148149,0.7256482849714997,0.645,0.355,0.22981481481481492,0.08064828497149967
0.95,G2,R_stress,70.0,0.715150397164514,0.0014739110041275417,0.038391548602883185,0.0007216388658023465,0.0014673756194154889,0.0007522721383251952,0.02742757988458324,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8848148148148147,0.7151503971645146,0.635,0.365,0.2498148148148147,0.08015039716451455
0.95,G2,R_stress,75.0,0.7051342055165871,0.0016517285676267207,0.04064146365015316,0.0007790870801604369,0.0014673756194154889,0.0008726414874662838,0.029540505876952814,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8881481481481481,0.7051342055165877,0.645,0.355,0.2431481481481481,0.06013420551658766
0.95,G2,R_stress,80.0,0.6931647050762147,0.001536977246137996,0.03920430137291055,0.0008362005997081502,0.0014673756194154889,0.0007007766464298458,0.026472186279751165,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8877777777777779,0.6931647050762153,0.625,0.375,0.2627777777777779,0.0681647050762153
0.95,G2,R_stress,85.0,0.7156954813389131,0.0013818350974528736,0.037173042617639915,0.0007703396119257985,0.0014673756194154889,0.000611495485527075,0.02472843475691648,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8925925925925926,0.7156954813389137,0.66,0.33999999999999997,0.23259259259259257,0.055695481338913666
0.95,G2,R_stress,90.0,0.7027153138025618,0.0015388129093835661,0.03922770588988816,0.0007631584937303981,0.0014673756194154889,0.000775654415653168,0.027850572986083573,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8833333333333334,0.7027153138025624,0.64,0.36,0.2433333333333334,0.06271531380256234
0.95,G2,R_stress,95.0,0.6977008146171265,0.0014112742057802968,0.03756692968263838,0.0007922151583771489,0.0014673756194154889,0.0006190590474031479,0.02488089723870801,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8877777777777779,0.6977008146171271,0.645,0.355,0.24277777777777787,0.052700814617127056
0.95,G2,R_stress,100.0,0.6897027149432308,0.0014577080563072764,0.03817994311555842,0.0007385000138154758,0.0014673756194154889,0.0007192080424918006,0.026818054412872695,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8814814814814815,0.6897027149432313,0.66,0.33999999999999997,0.2214814814814815,0.02970271494323129
0.95,G2,R_stress,105.0,0.7092043168119646,0.001337332546198611,0.03656955764291675,0.000718601629161561,0.0014673756194154889,0.00061873091703705,0.024874302342720086,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8966666666666667,0.7092043168119653,0.685,0.31499999999999995,0.21166666666666667,0.02420431681196522
0.95,G2,R_stress,110.0,0.7036842570668679,0.0014278825509897218,0.03778733320822894,0.0006846549061180342,0.0014673756194154889,0.0007432276448716877,0.02726220176126073,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9007407407407406,0.7036842570668684,0.695,0.30500000000000005,0.20574074074074067,0.008684257066868484
0.95,G2,R_stress,115.0,0.703714563386775,0.001624310875639678,0.040302740299385076,0.0006281816764678211,0.0014673756194154889,0.000996129199171857,0.03156151452595165,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9025925925925926,0.7037145633867756,0.675,0.32499999999999996,0.22759259259259257,0.028714563386775582
0.95,G2,R_stress,120.0,0.692227774473109,0.002122463928221376,0.046070206513769564,0.0006138011255979265,0.0014673756194154889,0.0015086628026234495,0.0388415087583303,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8962962962962963,0.6922277744731093,0.65,0.35,0.24629629629629624,0.042227774473109325
0.95,G2,R_stress,125.0,0.7122348975503376,0.002055860993710363,0.04534160334296046,0.0005858757836591949,0.0014673756194154889,0.0014699852100511683,0.03834038614895745,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8955555555555555,0.7122348975503381,0.66,0.33999999999999997,0.23555555555555552,0.052234897550338055
0.95,G2,R_stress,130.0,0.7082359142023107,0.00219180058968194,0.046816669997789676,0.0005763137574308643,0.0014673756194154889,0.0016154868322510755,0.04019311921524722,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8962962962962964,0.7082359142023111,0.64,0.36,0.25629629629629636,0.06823591420231112
0.95,G2,R_stress,135.0,0.7017196259614426,0.0018959789620734118,0.04354284053749149,0.0006099942907384881,0.0014673756194154889,0.0012859846713349238,0.035860628429169,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9003703703703702,0.7017196259614432,0.66,0.33999999999999997,0.24037037037037012,0.041719625961443185
0.95,G2,R_stress,140.0,0.6947074216240956,0.002285602708880121,0.04780797746067199,0.0005803761779201622,0.0014673756194154889,0.001705226530959959,0.041294388613466106,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8925925925925926,0.6947074216240962,0.655,0.345,0.23759259259259258,0.03970742162409613
0.95,G2,R_stress,145.0,0.710204940304081,0.0020926556008454985,0.04574555279855626,0.0005715644138156529,0.0014673756194154889,0.0015210911870298456,0.03900116904696378,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8962962962962963,0.7102049403040815,0.67,0.32999999999999996,0.22629629629629622,0.040204940304081505
0.95,G2,R_stress,150.0,0.7041708087217158,0.0019375526698427023,0.044017640439290955,0.0006392409984570499,0.0014673756194154889,0.0012983116713856523,0.03603209224268905,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8996296296296298,0.7041708087217162,0.67,0.32999999999999996,0.22962962962962974,0.034170808721716184
0.95,G2,R_stress,155.0,0.7027007808877888,0.0021707989044675875,0.04659183302326264,0.0006302426040161938,0.0014673756194154889,0.0015405563004513936,0.03924992102477906,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8959259259259258,0.7027007808877892,0.665,0.33499999999999996,0.23092592592592576,0.037700780887789165
0.95,G2,R_stress,160.0,0.6981882606027137,0.0019869051672615806,0.04457471443836271,0.0006525315121422704,0.0014673756194154889,0.0013343736551193102,0.03652907958215359,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8996296296296298,0.6981882606027143,0.645,0.355,0.25462962962962976,0.05318826060271431
